           2  0.69314718055994529       0.65180648460453594        5.9642017041767491E-002
           3   1.7917594692280550        1.7640815435430568        1.5447344445693184E-002
           4   3.1780538303479453        3.1572631582441804        6.5419508962466849E-003
           5   4.7874917427820458        4.7708470515922246        3.4767038950857614E-003
           6   6.5792512120101012        6.5653750831870310        2.1090741751492960E-003
           7   8.5251613610654147        8.5132646511195222        1.3954820843890348E-003
           8   10.604602902745251        10.594191637483277        9.8176851669556312E-004
           9   12.801827480081471        12.792572017898756        7.2297976184380495E-004
          10   15.104412573075518        15.096082009642156        5.5153177212670661E-004
          11   17.502307845873887        17.494734170385932        4.3272439010034666E-004
          12   19.987214495661888        19.980271655554681        3.4736406659938851E-004
          13   22.552163853123425        22.545754858935421        2.8418533271324276E-004
          14   25.191221182738683        25.185269812625918        2.3624778130418178E-004
          15   27.899271383840894        27.893716650288930        1.9909959208402092E-004
          16   30.671860106080675        30.666652450161063        1.6978611344735332E-004
          17   33.505073450136891        33.500172054188461        1.4628817202040308E-004
          18   36.395445208033053        36.390816054283718        1.2719046910608648E-004
          19   39.339884187199495        39.335498626950255        1.1147872800975242E-004
          20   42.335616460753485        42.331450141061481        9.8411693044942686E-005
          21   45.380138898476908        45.376170944258263        8.7438124143291159E-005
          22   48.471181351835227        48.467393733766791        7.8141649590576936E-005
          23   51.606675567764377        51.603052607539681        7.0203325148098907E-005
          24   54.784729398112326        54.781257376729350        6.3375714749727078E-005
          25   58.003605222980525        58.000272067343786        5.7464628688598669E-005
          26   61.261701761002008        61.258496790773954        5.2316049602376045E-005
          27   64.557538627006338        64.554452348323736        4.7806634952946398E-005
          28   67.889743137181540        67.886767073197987        4.3836724754421305E-005
          29   71.257038967168015        71.254165517805660        4.0325130036325496E-005
          30   74.658236348830172        74.655458673900412        3.7205204215939583E-005
