           1   1.0000000000000000     
           2   2.0000000000000000     
           3   6.0000000000000000     
           4   24.000000000000000     
           5   120.00000000000000     
           6   720.00000000000000     
           7   5040.0000000000000     
           8   40320.000000000000     
           9   362880.00000000000     
          10   3628800.0000000000     
          11   39916800.000000000     
          12   479001600.00000000     
          13   6227020800.0000000     
          14   87178291200.000000     
          15   1307674368000.0000     
          16   20922789888000.000     
          17   355687428096000.00     
          18   6402373705728000.0     
          19   1.2164510040883200E+017
          20   2.4329020081766400E+018
